edad,renuncia,viajes,tarifa_diaria,departamento,distancia_al_trabajo,educacion,campo_de_educacion,conteo_de_empleados,numero_de_empleado,satisfaccion_ambiente,genero,tarifa_por_hora,involucracion_laboral,nivel_laboral,rol_laboral,satisfaccion_laboral,estado_civil,ingreso_mensual,tarifa_mensual,num_empresas_trabajadas,horas_extras,incremento_salarial_porcentaje,calificacion_de_rendimiento,satisfaccion_relacion,horas_estandar,nivel_de_stock,aí±os_trabajando,num_entrenamientos_aí±o,balance_vida_trabajo,aí±os_en_la_empresa,aí±os_en_el_puesto,aí±os_desde_ultimo_ascenso,aí±os_con_actual_supervisor
29,No,Viaja_Frecuentemente,490,Investigación y Desarrollo,10,3,Ciencias de la Vida,1,1143,4,Femenino,61,3,1,Cientí­fico de Investigación,2,Divorciado,3291,17940,0,No,14,3,4,80,2,8,2,2,7,5,1,1
42,No,Viaja_Raramente,188,Investigación y Desarrollo,29,3,Medicina,1,1148,2,Masculino,56,1,2,Técnico de Laboratorio,4,Soltero,4272,9558,4,No,19,3,1,80,0,16,3,3,1,0,0,0
29,No,Viaja_Raramente,718,Investigación y Desarrollo,8,1,Medicina,1,1150,2,Masculino,79,2,2,Director de Manufactura,4,Casado,5056,17689,1,Si,15,3,3,80,1,10,2,2,10,7,1,2
38,No,Viaja_Raramente,433,Recursos Humanos,1,3,Recursos Humanos,1,1152,3,Masculino,37,4,1,Recursos Humanos,3,Casado,2844,6004,1,No,13,3,4,80,1,7,2,4,7,6,5,0
28,No,Viaja_Frecuentemente,773,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,1154,3,Masculino,39,2,1,Cientí­fico de Investigación,3,Divorciado,2703,22088,1,Si,14,3,4,80,1,3,2,3,3,1,0,2
18,Si,No_Viaja,247,Investigación y Desarrollo,8,1,Medicina,1,1156,3,Masculino,80,3,1,Técnico de Laboratorio,3,Soltero,1904,13556,1,No,12,3,4,80,0,0,0,3,0,0,0,0
33,Si,Viaja_Raramente,603,Ventas,9,4,Mercadeo,1,1157,1,Femenino,77,3,2,Ejecutivo de Ventas,1,Soltero,8224,18385,0,Si,17,3,1,80,0,6,3,3,5,2,0,3
41,No,Viaja_Raramente,167,Investigación y Desarrollo,12,4,Ciencias de la Vida,1,1158,2,Masculino,46,3,1,Técnico de Laboratorio,4,Casado,4766,9051,3,Si,11,3,1,80,1,6,4,3,1,0,0,0
31,Si,Viaja_Frecuentemente,874,Investigación y Desarrollo,15,3,Medicina,1,1160,3,Masculino,72,3,1,Técnico de Laboratorio,3,Casado,2610,6233,1,No,12,3,3,80,1,2,5,2,2,2,2,2
37,No,Viaja_Raramente,367,Investigación y Desarrollo,25,2,Medicina,1,1161,3,Femenino,52,2,2,Representante de Salud,4,Divorciado,5731,17171,7,No,13,3,3,80,2,9,2,3,6,2,1,3
27,No,Viaja_Raramente,199,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,1162,4,Masculino,55,2,1,Cientí­fico de Investigación,3,Casado,2539,7950,1,No,13,3,3,80,1,4,0,3,4,2,2,2
34,No,Viaja_Raramente,1400,Ventas,9,1,Ciencias de la Vida,1,1163,2,Femenino,70,3,2,Ejecutivo de Ventas,3,Casado,5714,5829,1,No,20,4,1,80,0,6,3,2,6,5,1,3
35,No,Viaja_Raramente,528,Recursos Humanos,8,4,Grado Tí©cnico,1,1164,3,Masculino,100,3,1,Recursos Humanos,3,Soltero,4323,7108,1,No,17,3,2,80,0,6,2,1,5,4,1,4
29,Si,Viaja_Raramente,408,Ventas,23,1,Ciencias de la Vida,1,1165,4,Femenino,45,2,3,Ejecutivo de Ventas,1,Casado,7336,11162,1,No,13,3,1,80,1,11,3,1,11,8,3,10
40,No,Viaja_Frecuentemente,593,Investigación y Desarrollo,9,4,Medicina,1,1166,2,Femenino,88,3,3,Director de Investigación,3,Soltero,13499,13782,9,No,17,3,3,80,0,20,3,2,18,7,2,13
42,Si,Viaja_Frecuentemente,481,Ventas,12,3,Ciencias de la Vida,1,1167,3,Masculino,44,3,4,Ejecutivo de Ventas,1,Soltero,13758,2447,0,Si,12,3,2,80,0,22,2,2,21,9,13,14
42,No,Viaja_Raramente,647,Ventas,4,4,Mercadeo,1,1171,2,Masculino,45,3,2,Ejecutivo de Ventas,1,Soltero,5155,2253,7,No,13,3,4,80,0,9,3,4,6,4,1,5
35,No,Viaja_Raramente,982,Investigación y Desarrollo,1,4,Medicina,1,1172,4,Masculino,58,2,1,Técnico de Laboratorio,3,Casado,2258,16340,6,No,12,3,2,80,1,10,2,3,8,0,1,7
24,No,Viaja_Raramente,477,Investigación y Desarrollo,24,3,Medicina,1,1173,4,Masculino,49,3,1,Técnico de Laboratorio,2,Soltero,3597,6409,8,No,22,4,4,80,0,6,2,3,4,3,1,2
28,Si,Viaja_Raramente,1485,Investigación y Desarrollo,12,1,Ciencias de la Vida,1,1175,3,Femenino,79,3,1,Técnico de Laboratorio,4,Casado,2515,22955,1,Si,11,3,4,80,0,1,4,2,1,1,0,0
26,No,Viaja_Raramente,1384,Investigación y Desarrollo,3,4,Medicina,1,1177,1,Masculino,82,4,1,Técnico de Laboratorio,4,Casado,4420,13421,1,No,22,4,2,80,1,8,2,3,8,7,0,7
30,No,Viaja_Raramente,852,Ventas,10,3,Mercadeo,1,1179,3,Masculino,72,2,2,Ejecutivo de Ventas,3,Casado,6578,2706,1,No,18,3,1,80,1,10,3,3,10,3,1,4
40,No,Viaja_Frecuentemente,902,Investigación y Desarrollo,26,2,Medicina,1,1180,3,Femenino,92,2,2,Cientí­fico de Investigación,4,Casado,4422,21203,3,Si,13,3,4,80,1,16,3,1,1,1,0,0
35,No,Viaja_Raramente,819,Investigación y Desarrollo,2,3,Ciencias de la Vida,1,1182,3,Masculino,44,2,3,Director de Manufactura,2,Divorciado,10274,19588,2,No,18,3,2,80,1,15,2,4,7,7,6,4
34,No,Viaja_Frecuentemente,669,Investigación y Desarrollo,1,3,Medicina,1,1184,4,Masculino,97,2,2,Representante de Salud,1,Soltero,5343,25755,0,No,20,4,3,80,0,14,3,3,13,9,4,9
35,No,Viaja_Frecuentemente,636,Investigación y Desarrollo,4,4,Otro,1,1185,4,Masculino,47,2,1,Técnico de Laboratorio,4,Casado,2376,26537,1,No,13,3,2,80,1,2,2,4,2,2,2,2
43,Si,Viaja_Raramente,1372,Ventas,9,3,Mercadeo,1,1188,1,Femenino,85,1,2,Ejecutivo de Ventas,3,Soltero,5346,9489,8,No,13,3,2,80,0,7,2,2,4,3,1,3
32,No,No_Viaja,862,Ventas,2,1,Ciencias de la Vida,1,1190,3,Femenino,76,3,1,Representante de Ventas,1,Divorciado,2827,14947,1,No,12,3,3,80,3,1,3,3,1,0,0,0
56,No,Viaja_Raramente,718,Investigación y Desarrollo,4,4,Grado Tí©cnico,1,1191,4,Femenino,92,3,5,Gerente,1,Divorciado,19943,18575,4,No,13,3,4,80,1,28,2,3,5,2,4,2
29,No,Viaja_Raramente,1401,Investigación y Desarrollo,6,1,Medicina,1,1192,2,Femenino,54,3,1,Técnico de Laboratorio,4,Casado,3131,26342,1,No,13,3,1,80,1,10,5,3,10,8,0,8
19,No,Viaja_Raramente,645,Investigación y Desarrollo,9,2,Ciencias de la Vida,1,1193,3,Masculino,54,3,1,Cientí­fico de Investigación,1,Soltero,2552,7172,1,No,25,4,3,80,0,1,4,3,1,1,0,0
45,No,Viaja_Raramente,1457,Investigación y Desarrollo,7,3,Medicina,1,1195,1,Femenino,83,3,1,Cientí­fico de Investigación,3,Casado,4477,20100,4,Si,19,3,3,80,1,7,2,2,3,2,0,2
37,No,Viaja_Raramente,977,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1196,4,Femenino,56,2,2,Director de Manufactura,4,Casado,6474,9961,1,No,13,3,2,80,1,14,2,2,14,8,3,11
20,No,Viaja_Raramente,805,Investigación y Desarrollo,3,3,Ciencias de la Vida,1,1198,1,Masculino,87,2,1,Técnico de Laboratorio,3,Soltero,3033,12828,1,No,12,3,1,80,0,2,2,2,2,2,1,2
44,Si,Viaja_Raramente,1097,Investigación y Desarrollo,10,4,Ciencias de la Vida,1,1200,3,Masculino,96,3,1,Cientí­fico de Investigación,3,Soltero,2936,10826,1,Si,11,3,3,80,0,6,4,3,6,4,0,2
53,No,Viaja_Raramente,1223,Investigación y Desarrollo,7,2,Medicina,1,1201,4,Femenino,50,3,5,Gerente,3,Divorciado,18606,18640,3,No,18,3,2,80,1,26,6,3,7,7,4,7
29,No,Viaja_Raramente,942,Investigación y Desarrollo,15,1,Ciencias de la Vida,1,1202,2,Femenino,69,1,1,Cientí­fico de Investigación,4,Casado,2168,26933,0,Si,18,3,1,80,1,6,2,2,5,4,1,3
22,Si,Viaja_Frecuentemente,1256,Investigación y Desarrollo,3,4,Ciencias de la Vida,1,1203,3,Masculino,48,2,1,Cientí­fico de Investigación,4,Casado,2853,4223,0,Si,11,3,2,80,1,1,5,3,0,0,0,0
46,No,Viaja_Raramente,1402,Ventas,2,3,Mercadeo,1,1204,3,Femenino,69,3,4,Gerente,1,Casado,17048,24097,8,No,23,4,1,80,0,28,2,3,26,15,15,9
44,No,No_Viaja,111,Investigación y Desarrollo,17,3,Ciencias de la Vida,1,1206,4,Masculino,74,1,1,Cientí­fico de Investigación,3,Soltero,2290,4279,2,No,13,3,4,80,0,6,3,3,0,0,0,0
33,No,Viaja_Raramente,147,Recursos Humanos,2,3,Recursos Humanos,1,1207,2,Masculino,99,3,1,Recursos Humanos,3,Casado,3600,8429,1,No,13,3,4,80,1,5,2,3,5,4,1,4
41,Si,No_Viaja,906,Investigación y Desarrollo,5,2,Ciencias de la Vida,1,1210,1,Masculino,95,2,1,Cientí­fico de Investigación,1,Divorciado,2107,20293,6,No,17,3,1,80,1,5,2,1,1,0,0,0
30,No,Viaja_Raramente,1329,Ventas,29,4,Ciencias de la Vida,1,1211,3,Masculino,61,3,2,Ejecutivo de Ventas,1,Divorciado,4115,13192,8,No,19,3,3,80,3,8,3,3,4,3,0,3
40,No,Viaja_Frecuentemente,1184,Ventas,2,4,Medicina,1,1212,2,Masculino,62,3,2,Ejecutivo de Ventas,2,Casado,4327,25440,5,No,12,3,4,80,3,5,2,3,0,0,0,0
50,No,Viaja_Frecuentemente,1421,Investigación y Desarrollo,2,3,Medicina,1,1215,4,Femenino,30,3,4,Gerente,1,Casado,17856,9490,2,No,22,4,3,80,1,32,3,3,2,2,2,2
28,No,Viaja_Raramente,1179,Investigación y Desarrollo,19,4,Medicina,1,1216,4,Masculino,78,2,1,Técnico de Laboratorio,1,Casado,3196,12449,1,No,12,3,3,80,3,6,2,3,6,5,3,3
46,No,Viaja_Raramente,1450,Investigación y Desarrollo,15,2,Ciencias de la Vida,1,1217,4,Masculino,52,3,5,Director de Investigación,2,Casado,19081,10849,5,No,11,3,1,80,1,25,2,3,4,2,0,3
35,No,Viaja_Raramente,1361,Ventas,17,4,Ciencias de la Vida,1,1218,3,Masculino,94,3,2,Ejecutivo de Ventas,1,Casado,8966,21026,3,Si,15,3,4,80,3,15,2,3,7,7,1,7
24,Si,Viaja_Raramente,984,Investigación y Desarrollo,17,2,Ciencias de la Vida,1,1219,4,Femenino,97,3,1,Técnico de Laboratorio,2,Casado,2210,3372,1,No,13,3,1,80,1,1,3,1,1,0,0,0
33,No,Viaja_Frecuentemente,1146,Ventas,25,3,Medicina,1,1220,2,Femenino,82,3,2,Ejecutivo de Ventas,3,Casado,4539,4905,1,No,12,3,1,80,1,10,3,2,10,7,0,1
36,No,Viaja_Raramente,917,Investigación y Desarrollo,6,4,Ciencias de la Vida,1,1221,3,Masculino,60,1,1,Técnico de Laboratorio,3,Divorciado,2741,6865,1,No,14,3,3,80,1,7,4,3,7,7,1,7
30,No,Viaja_Raramente,853,Investigación y Desarrollo,7,4,Ciencias de la Vida,1,1224,3,Masculino,49,3,2,Técnico de Laboratorio,3,Divorciado,3491,11309,1,No,13,3,1,80,3,10,4,2,10,7,8,9
44,No,Viaja_Raramente,200,Investigación y Desarrollo,29,4,Otro,1,1225,4,Masculino,32,3,2,Cientí­fico de Investigación,4,Soltero,4541,7744,1,No,25,4,2,80,0,20,3,3,20,11,13,17
20,No,Viaja_Raramente,654,Ventas,21,3,Mercadeo,1,1226,3,Masculino,43,4,1,Representante de Ventas,4,Soltero,2678,5050,1,No,17,3,4,80,0,2,2,3,2,1,2,2
46,No,Viaja_Raramente,150,Investigación y Desarrollo,2,4,Grado Tí©cnico,1,1228,4,Masculino,60,3,2,Director de Manufactura,4,Divorciado,7379,17433,2,No,11,3,3,80,1,12,3,2,6,3,1,4
42,No,No_Viaja,179,Recursos Humanos,2,5,Medicina,1,1231,4,Masculino,79,4,2,Recursos Humanos,1,Casado,6272,12858,7,No,16,3,1,80,1,10,3,4,4,3,0,3
60,No,Viaja_Raramente,696,Ventas,7,4,Mercadeo,1,1233,2,Masculino,52,4,2,Ejecutivo de Ventas,4,Divorciado,5220,10893,0,Si,18,3,2,80,1,12,3,3,11,7,1,9
32,No,Viaja_Frecuentemente,116,Investigación y Desarrollo,13,3,Otro,1,1234,3,Femenino,77,2,1,Técnico de Laboratorio,2,Casado,2743,7331,1,No,20,4,3,80,1,2,2,3,2,2,2,2
32,No,Viaja_Frecuentemente,1316,Investigación y Desarrollo,2,2,Ciencias de la Vida,1,1235,4,Femenino,38,3,2,Cientí­fico de Investigación,3,Soltero,4998,2338,4,Si,14,3,4,80,0,10,2,3,8,7,0,7
36,No,Viaja_Raramente,363,Investigación y Desarrollo,1,3,Grado Tí©cnico,1,1237,3,Femenino,77,1,3,Director de Manufactura,1,Divorciado,10252,4235,2,Si,21,4,3,80,1,17,2,3,7,7,7,7
33,No,Viaja_Raramente,117,Investigación y Desarrollo,9,3,Medicina,1,1238,1,Masculino,60,3,1,Cientí­fico de Investigación,4,Casado,2781,6311,0,No,13,3,2,80,1,15,5,3,14,10,4,10
40,No,Viaja_Raramente,107,Ventas,10,3,Grado Tí©cnico,1,1239,2,Femenino,84,2,2,Ejecutivo de Ventas,2,Divorciado,6852,11591,7,No,12,3,2,80,1,7,2,4,5,1,1,3
25,No,Viaja_Raramente,1356,Ventas,10,4,Ciencias de la Vida,1,1240,3,Masculino,57,3,2,Ejecutivo de Ventas,4,Soltero,4950,20623,0,No,14,3,2,80,0,5,4,3,4,3,1,1
30,No,Viaja_Raramente,1465,Investigación y Desarrollo,1,3,Medicina,1,1241,4,Masculino,63,3,1,Cientí­fico de Investigación,2,Casado,3579,9369,0,Si,21,4,1,80,1,12,2,3,11,9,5,7
42,No,Viaja_Frecuentemente,458,Investigación y Desarrollo,26,5,Medicina,1,1242,1,Femenino,60,3,3,Director de Investigación,1,Casado,13191,23281,3,Si,17,3,3,80,0,20,6,3,1,0,0,0
35,No,No_Viaja,1212,Ventas,8,2,Mercadeo,1,1243,3,Femenino,78,2,3,Ejecutivo de Ventas,4,Casado,10377,13755,4,Si,11,3,2,80,1,16,6,2,13,2,4,12
27,No,Viaja_Raramente,1103,Investigación y Desarrollo,14,3,Ciencias de la Vida,1,1244,1,Masculino,42,3,1,Cientí­fico de Investigación,1,Casado,2235,14377,1,Si,14,3,4,80,2,9,3,2,9,7,6,8
54,No,Viaja_Frecuentemente,966,Investigación y Desarrollo,1,4,Ciencias de la Vida,1,1245,4,Femenino,53,3,3,Director de Manufactura,3,Divorciado,10502,9659,7,No,17,3,1,80,1,33,2,1,5,4,1,4
44,No,Viaja_Raramente,1117,Investigación y Desarrollo,2,1,Ciencias de la Vida,1,1246,1,Femenino,72,4,1,Cientí­fico de Investigación,4,Casado,2011,19982,1,No,13,3,4,80,1,10,5,3,10,5,7,7
19,Si,No_Viaja,504,Investigación y Desarrollo,10,3,Medicina,1,1248,1,Femenino,96,2,1,Cientí­fico de Investigación,2,Soltero,1859,6148,1,Si,25,4,2,80,0,1,2,4,1,1,0,0
29,No,Viaja_Raramente,1010,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1249,1,Femenino,97,3,1,Cientí­fico de Investigación,4,Divorciado,3760,5598,1,No,15,3,1,80,3,3,5,3,3,2,1,2
54,No,Viaja_Raramente,685,Investigación y Desarrollo,3,3,Ciencias de la Vida,1,1250,4,Masculino,85,3,4,Director de Investigación,4,Casado,17779,23474,3,No,14,3,1,80,0,36,2,3,10,9,0,9
31,No,Viaja_Raramente,1332,Investigación y Desarrollo,11,2,Medicina,1,1251,3,Masculino,80,3,2,Representante de Salud,1,Casado,6833,17089,1,Si,12,3,4,80,0,6,2,2,6,5,0,1
31,No,Viaja_Raramente,1062,Investigación y Desarrollo,24,3,Medicina,1,1252,3,Femenino,96,2,2,Representante de Salud,1,Soltero,6812,17198,1,No,19,3,2,80,0,10,2,3,10,9,1,8
59,No,Viaja_Raramente,326,Ventas,3,3,Ciencias de la Vida,1,1254,3,Femenino,48,2,2,Ejecutivo de Ventas,4,Soltero,5171,16490,5,No,17,3,4,80,0,13,2,3,6,1,0,5
43,No,Viaja_Raramente,920,Investigación y Desarrollo,3,3,Ciencias de la Vida,1,1255,3,Masculino,96,1,5,Director de Investigación,4,Casado,19740,18625,3,No,14,3,2,80,1,25,2,3,8,7,0,7
49,No,Viaja_Raramente,1098,Investigación y Desarrollo,4,2,Medicina,1,1256,1,Masculino,85,2,5,Gerente,3,Casado,18711,12124,2,No,13,3,3,80,1,23,2,4,1,0,0,0
36,No,Viaja_Frecuentemente,469,Investigación y Desarrollo,3,3,Grado Tí©cnico,1,1257,3,Masculino,46,3,1,Cientí­fico de Investigación,2,Casado,3692,9256,1,No,12,3,3,80,0,12,2,2,11,10,0,7
48,No,Viaja_Raramente,969,Investigación y Desarrollo,2,2,Grado Tí©cnico,1,1258,4,Masculino,76,4,1,Técnico de Laboratorio,2,Soltero,2559,16620,5,No,11,3,3,80,0,7,4,2,1,0,0,0
27,No,Viaja_Raramente,1167,Investigación y Desarrollo,4,2,Ciencias de la Vida,1,1259,1,Masculino,76,3,1,Cientí­fico de Investigación,3,Divorciado,2517,3208,1,No,11,3,2,80,3,5,2,3,5,3,0,3
29,No,Viaja_Raramente,1329,Investigación y Desarrollo,7,3,Ciencias de la Vida,1,1260,3,Masculino,82,3,2,Representante de Salud,4,Divorciado,6623,4204,1,Si,11,3,2,80,2,6,2,3,6,0,1,0
48,No,Viaja_Raramente,715,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1263,4,Masculino,76,2,5,Director de Investigación,4,Soltero,18265,8733,6,No,12,3,3,80,0,25,3,4,1,0,0,0
29,No,Viaja_Raramente,694,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1264,4,Femenino,87,2,4,Director de Investigación,4,Divorciado,16124,3423,3,No,14,3,2,80,2,9,2,2,7,7,1,7
34,No,Viaja_Raramente,1320,Investigación y Desarrollo,20,3,Grado Tí©cnico,1,1265,3,Femenino,89,4,1,Cientí­fico de Investigación,3,Casado,2585,21643,0,No,17,3,4,80,0,2,5,2,1,0,0,0
44,No,Viaja_Raramente,1099,Ventas,5,3,Mercadeo,1,1267,2,Masculino,88,3,5,Gerente,2,Casado,18213,8751,7,No,11,3,3,80,1,26,5,3,22,9,3,10
33,No,Viaja_Raramente,536,Ventas,10,5,Mercadeo,1,1268,4,Masculino,82,4,3,Ejecutivo de Ventas,3,Divorciado,8380,21708,0,Si,14,3,4,80,2,10,3,3,9,8,0,8
19,No,Viaja_Raramente,265,Investigación y Desarrollo,25,3,Ciencias de la Vida,1,1269,2,Femenino,57,4,1,Cientí­fico de Investigación,4,Soltero,2994,21221,1,Si,12,3,4,80,0,1,2,3,1,0,0,1
23,No,Viaja_Raramente,373,Investigación y Desarrollo,1,2,Ciencias de la Vida,1,1270,4,Masculino,47,3,1,Cientí­fico de Investigación,3,Casado,1223,16901,1,No,22,4,4,80,1,1,2,3,1,0,0,1
25,Si,Viaja_Frecuentemente,599,Ventas,24,1,Ciencias de la Vida,1,1273,3,Masculino,73,1,1,Representante de Ventas,4,Soltero,1118,8040,1,Si,14,3,4,80,0,1,4,3,1,0,1,0
26,No,Viaja_Raramente,583,Investigación y Desarrollo,4,2,Ciencias de la Vida,1,1275,3,Masculino,53,3,1,Cientí­fico de Investigación,4,Soltero,2875,9973,1,Si,20,4,2,80,0,8,2,2,8,5,2,2
45,Si,Viaja_Raramente,1449,Ventas,2,3,Mercadeo,1,1277,1,Femenino,94,1,5,Gerente,2,Soltero,18824,2493,2,Si,16,3,1,80,0,26,2,3,24,10,1,11
55,No,No_Viaja,177,Investigación y Desarrollo,8,1,Medicina,1,1278,4,Masculino,37,2,4,Representante de Salud,2,Divorciado,13577,25592,1,Si,15,3,4,80,1,34,3,3,33,9,15,0
21,Si,Viaja_Frecuentemente,251,Investigación y Desarrollo,10,2,Ciencias de la Vida,1,1279,1,Femenino,45,2,1,Técnico de Laboratorio,3,Soltero,2625,25308,1,No,20,4,3,80,0,2,2,1,2,2,2,2
46,No,Viaja_Raramente,168,Ventas,4,2,Mercadeo,1,1280,4,Femenino,33,2,5,Gerente,2,Casado,18789,9946,2,No,14,3,3,80,1,26,2,3,11,4,0,8
34,No,Viaja_Raramente,131,Ventas,2,3,Mercadeo,1,1281,3,Femenino,86,3,2,Ejecutivo de Ventas,1,Soltero,4538,6039,0,Si,12,3,4,80,0,4,3,3,3,2,0,2
51,No,Viaja_Frecuentemente,237,Ventas,9,3,Ciencias de la Vida,1,1282,4,Masculino,83,3,5,Gerente,2,Divorciado,19847,19196,4,Si,24,4,1,80,1,31,5,2,29,10,11,10
59,No,Viaja_Raramente,1429,Investigación y Desarrollo,18,4,Medicina,1,1283,4,Masculino,67,3,3,Director de Manufactura,4,Soltero,10512,20002,6,No,12,3,4,80,0,25,6,2,9,7,5,4
34,No,Viaja_Frecuentemente,135,Investigación y Desarrollo,19,3,Medicina,1,1285,3,Femenino,46,3,2,Técnico de Laboratorio,2,Divorciado,4444,22534,4,No,13,3,3,80,2,15,2,4,11,8,5,10
28,No,Viaja_Frecuentemente,791,Investigación y Desarrollo,1,4,Medicina,1,1286,4,Masculino,44,3,1,Técnico de Laboratorio,3,Soltero,2154,6842,0,Si,11,3,3,80,0,5,2,2,4,2,0,2
44,No,Viaja_Raramente,1199,Investigación y Desarrollo,4,2,Ciencias de la Vida,1,1288,3,Masculino,92,4,5,Gerente,1,Divorciado,19190,17477,1,No,14,3,4,80,2,26,4,2,25,9,14,13
34,No,Viaja_Frecuentemente,648,Recursos Humanos,11,3,Ciencias de la Vida,1,1289,3,Masculino,56,2,2,Recursos Humanos,2,Casado,4490,21833,4,No,11,3,4,80,2,14,5,4,10,9,1,8
35,No,Viaja_Raramente,735,Investigación y Desarrollo,6,1,Ciencias de la Vida,1,1291,3,Masculino,66,3,1,Cientí­fico de Investigación,3,Casado,3506,6020,0,Si,14,3,4,80,0,4,3,3,3,2,2,2
42,No,Viaja_Raramente,603,Investigación y Desarrollo,7,4,Medicina,1,1292,2,Femenino,78,4,2,Cientí­fico de Investigación,2,Casado,2372,5628,6,Si,16,3,4,80,0,18,2,3,1,0,0,0
43,No,Viaja_Raramente,531,Ventas,4,4,Mercadeo,1,1293,4,Femenino,56,2,3,Ejecutivo de Ventas,4,Soltero,10231,20364,3,No,14,3,4,80,0,23,3,4,21,7,15,17
36,No,Viaja_Raramente,429,Investigación y Desarrollo,2,4,Ciencias de la Vida,1,1294,3,Femenino,53,3,2,Director de Manufactura,2,Soltero,5410,2323,9,Si,11,3,4,80,0,18,2,3,16,14,5,12
44,Si,Viaja_Raramente,621,Investigación y Desarrollo,15,3,Medicina,1,1295,1,Femenino,73,3,3,Representante de Salud,4,Casado,7978,14075,1,No,11,3,4,80,1,10,2,3,10,7,0,5
28,No,Viaja_Frecuentemente,193,Investigación y Desarrollo,2,3,Ciencias de la Vida,1,1296,4,Masculino,52,2,1,Técnico de Laboratorio,4,Casado,3867,14222,1,Si,12,3,2,80,1,2,2,3,2,2,2,2
51,No,Viaja_Frecuentemente,968,Investigación y Desarrollo,6,2,Medicina,1,1297,2,Femenino,40,2,1,Técnico de Laboratorio,3,Soltero,2838,4257,0,No,14,3,2,80,0,8,6,2,7,0,7,7
30,No,No_Viaja,879,Investigación y Desarrollo,9,2,Medicina,1,1298,3,Femenino,72,3,2,Director de Manufactura,3,Soltero,4695,12858,7,Si,18,3,3,80,0,10,3,3,8,4,1,7
29,Si,Viaja_Raramente,806,Investigación y Desarrollo,7,3,Grado Tí©cnico,1,1299,2,Femenino,39,3,1,Técnico de Laboratorio,3,Divorciado,3339,17285,3,Si,13,3,1,80,2,10,2,3,7,7,7,7
28,No,Viaja_Raramente,640,Investigación y Desarrollo,1,3,Grado Tí©cnico,1,1301,4,Masculino,84,3,1,Cientí­fico de Investigación,1,Soltero,2080,4732,2,No,11,3,2,80,0,5,2,2,3,2,1,2
25,No,Viaja_Raramente,266,Investigación y Desarrollo,1,3,Medicina,1,1303,4,Femenino,40,3,1,Cientí­fico de Investigación,2,Soltero,2096,18830,1,No,18,3,4,80,0,2,3,2,2,2,2,1
32,No,Viaja_Raramente,604,Ventas,8,3,Medicina,1,1304,3,Masculino,56,4,2,Ejecutivo de Ventas,4,Casado,6209,11693,1,No,15,3,3,80,2,10,4,4,10,7,0,8
45,No,Viaja_Frecuentemente,364,Investigación y Desarrollo,25,3,Medicina,1,1306,2,Femenino,83,3,5,Gerente,2,Soltero,18061,13035,3,No,22,4,3,80,0,22,4,3,0,0,0,0
39,No,Viaja_Raramente,412,Investigación y Desarrollo,13,4,Medicina,1,1307,3,Femenino,94,2,4,Gerente,2,Divorciado,17123,17334,6,Si,13,3,4,80,2,21,4,3,19,9,15,2
58,No,Viaja_Raramente,848,Investigación y Desarrollo,23,4,Ciencias de la Vida,1,1308,1,Masculino,88,3,1,Cientí­fico de Investigación,3,Divorciado,2372,26076,1,No,12,3,4,80,2,2,3,3,2,2,2,2
32,Si,Viaja_Raramente,1089,Investigación y Desarrollo,7,2,Ciencias de la Vida,1,1309,4,Masculino,79,3,2,Técnico de Laboratorio,3,Casado,4883,22845,1,No,18,3,1,80,1,10,3,3,10,4,1,1
39,Si,Viaja_Raramente,360,Investigación y Desarrollo,23,3,Medicina,1,1310,3,Masculino,93,3,1,Cientí­fico de Investigación,1,Soltero,3904,22154,0,No,13,3,1,80,0,6,2,3,5,2,0,3
30,No,Viaja_Raramente,1138,Investigación y Desarrollo,6,3,Grado Tí©cnico,1,1311,1,Femenino,48,2,2,Técnico de Laboratorio,4,Casado,4627,23631,0,No,12,3,1,80,1,10,6,3,9,2,6,7
36,No,Viaja_Raramente,325,Investigación y Desarrollo,10,4,Grado Tí©cnico,1,1312,4,Femenino,63,3,3,Representante de Salud,3,Casado,7094,5747,3,No,12,3,1,80,0,10,0,3,7,7,1,7
46,No,Viaja_Raramente,991,Recursos Humanos,1,2,Ciencias de la Vida,1,1314,4,Femenino,44,3,1,Recursos Humanos,1,Soltero,3423,22957,6,No,12,3,3,80,0,10,3,4,7,6,5,7
28,No,No_Viaja,1476,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1315,3,Femenino,55,1,2,Técnico de Laboratorio,4,Casado,6674,16392,0,No,11,3,1,80,3,10,6,3,9,8,7,5
50,No,Viaja_Raramente,1322,Investigación y Desarrollo,28,3,Ciencias de la Vida,1,1317,4,Femenino,43,3,4,Director de Investigación,1,Casado,16880,22422,4,Si,11,3,2,80,0,25,2,3,3,2,1,2
40,Si,Viaja_Raramente,299,Ventas,25,4,Mercadeo,1,1318,4,Masculino,57,2,3,Ejecutivo de Ventas,2,Soltero,9094,17235,2,Si,12,3,3,80,0,9,2,3,5,4,1,0
52,Si,Viaja_Raramente,1030,Ventas,5,3,Ciencias de la Vida,1,1319,2,Masculino,64,3,3,Ejecutivo de Ventas,2,Soltero,8446,21534,9,Si,19,3,3,80,0,10,2,2,8,7,7,7
