edad,renuncia,viajes,departamento,educacion,campo_de_educacion,satisfaccion_ambiente,genero,tarifa_por_hora,involucracion_laboral,rol_laboral,satisfaccion_laboral,estado_civil,ingreso_mensual,num_empresas_trabajadas,horas_extras,incremento_salarial_porcentaje,calificacion_de_rendimiento,antiguedad,entrenamientos,antiguedad_en_la_empresa,antiguedad_en_el_puesto,anios_desde_ultimo_ascenso,anios_con_actual_supervisor
34,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Otro,4,Masculino,91,3,Cientí­fico de Investigación,1,Divorciado,2996,5,No,14,3,10,2,4,3,1,3
27,No,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,2,Masculino,91,3,Técnico de Laboratorio,1,Casado,2099,0,No,14,3,6,3,5,0,1,4
36,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,37,2,Técnico de Laboratorio,4,Soltero,5810,1,No,16,3,10,2,10,4,1,8
36,No,Viaja_Raramente,Ventas,4,Mercadeo,3,Femenino,98,2,Ejecutivo de Ventas,1,Casado,5647,4,No,13,3,11,3,3,2,0,2
47,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,1,Masculino,74,3,Cientí­fico de Investigación,4,Casado,3420,7,No,12,3,17,2,6,5,1,2
37,No,No_Viaja,Investigación y Desarrollo,2,Grado Tí©cnico,3,Masculino,84,4,Técnico de Laboratorio,3,Soltero,3500,0,No,14,3,7,2,6,5,1,3
56,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,1,Femenino,90,3,Cientí­fico de Investigación,1,Casado,2066,2,No,22,4,5,3,3,2,1,0
47,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Femenino,82,3,Director de Investigación,3,Casado,17169,3,No,19,3,26,2,20,17,5,6
24,No,Viaja_Raramente,Ventas,1,Medicina,4,Femenino,42,3,Ejecutivo de Ventas,3,Casado,4162,1,Si,12,3,5,3,5,4,0,3
32,No,Viaja_Raramente,Ventas,5,Mercadeo,4,Masculino,97,3,Ejecutivo de Ventas,4,Casado,9204,4,No,12,3,7,3,4,3,0,3
34,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Femenino,86,2,Técnico de Laboratorio,2,Casado,3294,5,No,17,3,7,2,5,4,0,2
41,No,Viaja_Raramente,Investigación y Desarrollo,5,Medicina,2,Masculino,90,4,Cientí­fico de Investigación,3,Casado,2127,2,Si,12,3,7,5,4,2,0,3
40,No,No_Viaja,Investigación y Desarrollo,4,Otro,3,Masculino,81,3,Técnico de Laboratorio,3,Divorciado,3975,3,No,11,3,11,2,8,7,0,7
31,No,Viaja_Raramente,Ventas,2,Ciencias de la Vida,1,Masculino,31,3,Ejecutivo de Ventas,4,Divorciado,10793,1,No,18,3,13,5,13,7,9,9
45,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Masculino,95,1,Representante de Salud,1,Divorciado,10851,2,Si,18,3,24,2,7,7,0,7
31,No,Viaja_Raramente,Recursos Humanos,2,Medicina,4,Femenino,96,4,Recursos Humanos,2,Soltero,2109,9,No,18,3,8,3,3,2,0,2
45,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,2,Masculino,55,3,Director de Manufactura,4,Casado,9380,4,Si,18,3,10,4,3,1,1,2
48,No,Viaja_Raramente,Ventas,3,Mercadeo,3,Masculino,96,3,Ejecutivo de Ventas,1,Divorciado,5486,4,No,11,3,15,3,2,2,2,2
40,No,No_Viaja,Investigación y Desarrollo,1,Medicina,4,Masculino,55,2,Director de Investigación,2,Divorciado,13757,2,No,11,3,16,5,9,8,4,8
28,No,Viaja_Raramente,Ventas,3,Medicina,4,Masculino,84,3,Ejecutivo de Ventas,1,Soltero,8463,0,No,18,3,6,4,5,4,1,3
44,No,No_Viaja,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,90,2,Técnico de Laboratorio,3,Soltero,3162,3,No,14,3,7,5,5,2,0,3
53,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,39,4,Director de Investigación,2,Soltero,16598,4,No,12,3,35,2,9,8,8,8
49,No,Viaja_Raramente,Investigación y Desarrollo,4,Grado Tí©cnico,1,Masculino,96,3,Representante de Salud,3,Casado,6651,2,No,14,3,20,0,3,2,1,2
40,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,3,Masculino,68,3,Cientí­fico de Investigación,3,Divorciado,2345,2,No,14,3,8,3,3,1,1,2
44,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,49,3,Cientí­fico de Investigación,2,Soltero,3420,1,No,13,3,6,3,5,2,1,3
33,No,Viaja_Frecuentemente,Ventas,3,Medicina,4,Masculino,54,3,Ejecutivo de Ventas,1,Casado,4373,0,No,14,3,5,2,4,3,0,3
34,No,Viaja_Raramente,Ventas,3,Otro,4,Masculino,81,1,Ejecutivo de Ventas,1,Soltero,4759,3,No,18,3,15,2,13,9,3,12
30,No,Viaja_Raramente,Ventas,1,Ciencias de la Vida,4,Masculino,96,3,Ejecutivo de Ventas,3,Casado,5301,8,No,15,3,4,2,2,1,2,2
42,No,Viaja_Frecuentemente,Investigación y Desarrollo,2,Medicina,1,Femenino,74,3,Técnico de Laboratorio,4,Soltero,3673,1,No,13,3,12,3,12,9,5,8
44,No,Viaja_Frecuentemente,Ventas,5,Mercadeo,1,Femenino,79,3,Ejecutivo de Ventas,3,Casado,4768,7,No,12,3,11,4,1,0,0,0
30,No,No_Viaja,Investigación y Desarrollo,3,Grado Tí©cnico,3,Masculino,64,3,Cientí­fico de Investigación,3,Divorciado,1274,1,No,13,3,1,2,1,0,0,0
57,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,2,Masculino,93,4,Cientí­fico de Investigación,3,Casado,4900,0,No,24,4,13,2,12,9,2,8
49,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Masculino,35,3,Representante de Salud,2,Divorciado,10466,3,No,14,3,29,3,8,7,0,7
34,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,2,Masculino,71,3,Director de Investigación,1,Divorciado,17007,7,No,14,3,16,3,14,8,6,9
35,No,Viaja_Raramente,Ventas,1,Ciencias de la Vida,4,Masculino,76,3,Representante de Ventas,3,Casado,2404,1,No,13,3,1,3,1,0,0,0
24,No,No_Viaja,Ventas,2,Ciencias de la Vida,4,Femenino,78,3,Representante de Ventas,2,Casado,2033,1,No,13,3,1,2,1,0,0,0
44,No,Viaja_Frecuentemente,Investigación y Desarrollo,1,Medicina,2,Masculino,86,3,Director de Manufactura,3,Soltero,10209,5,Si,18,3,16,2,2,2,2,2
29,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,3,Masculino,77,2,Ejecutivo de Ventas,3,Divorciado,8620,1,No,14,3,10,3,10,7,0,4
30,No,Viaja_Raramente,Recursos Humanos,3,Ciencias de la Vida,3,Masculino,46,3,Recursos Humanos,3,Divorciado,2064,0,No,21,4,6,3,5,3,1,3
55,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,4,Masculino,30,3,Representante de Salud,3,Casado,4035,0,Si,16,3,4,2,3,2,1,2
33,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Femenino,82,2,Técnico de Laboratorio,2,Casado,3838,8,No,11,3,8,5,5,4,0,2
47,No,Viaja_Raramente,Ventas,3,Medicina,3,Femenino,78,3,Ejecutivo de Ventas,3,Casado,4591,3,Si,17,3,11,4,5,4,1,2
28,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,72,2,Cientí­fico de Investigación,3,Divorciado,1563,1,No,14,3,1,2,1,0,0,0
28,No,Viaja_Frecuentemente,Ventas,3,Ciencias de la Vida,3,Masculino,55,3,Ejecutivo de Ventas,1,Soltero,4898,0,No,14,3,5,5,4,2,1,3
49,No,Viaja_Raramente,Investigación y Desarrollo,2,Medicina,3,Femenino,43,2,Técnico de Laboratorio,1,Casado,4789,4,No,25,4,10,3,3,2,1,2
29,No,Viaja_Frecuentemente,Investigación y Desarrollo,1,Ciencias de la Vida,4,Femenino,97,3,Técnico de Laboratorio,2,Casado,3180,0,No,13,3,4,3,3,2,0,2
28,No,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,3,Masculino,96,1,Director de Manufactura,2,Casado,6549,1,No,14,3,8,2,8,6,1,7
33,No,Viaja_Raramente,Investigación y Desarrollo,5,Ciencias de la Vida,4,Masculino,69,3,Representante de Salud,3,Soltero,6388,2,Si,17,3,14,6,0,0,0,0
32,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,3,Masculino,64,3,Gerente,4,Soltero,11244,2,No,25,4,10,5,5,2,0,0
54,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Medicina,2,Femenino,87,3,Gerente,4,Divorciado,16032,3,No,20,4,26,2,14,9,1,12
44,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,32,3,Director de Investigación,1,Casado,16328,3,No,13,3,24,1,20,6,14,17
39,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,2,Femenino,32,3,Director de Manufactura,2,Soltero,8376,4,No,18,3,9,3,2,0,2,2
46,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,3,Femenino,51,3,Gerente,2,Casado,16606,8,No,12,3,23,2,13,12,5,1
35,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Femenino,91,2,Representante de Salud,2,Soltero,8606,1,No,19,3,11,3,11,8,3,3
23,No,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,1,Masculino,97,3,Técnico de Laboratorio,3,Soltero,2272,0,No,14,3,5,2,4,3,1,2
34,No,Viaja_Raramente,Ventas,3,Grado Tí©cnico,4,Masculino,64,2,Ejecutivo de Ventas,3,Casado,7083,1,Si,14,3,10,3,10,9,8,6
50,No,Viaja_Frecuentemente,Investigación y Desarrollo,5,Medicina,3,Masculino,88,1,Director de Investigación,4,Soltero,14411,1,Si,13,3,32,2,32,6,13,9
34,No,Viaja_Raramente,Ventas,2,Grado Tí©cnico,2,Masculino,55,3,Representante de Ventas,3,Casado,2308,0,Si,25,4,12,4,11,10,5,7
42,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,3,Masculino,68,2,Técnico de Laboratorio,2,Casado,4841,4,No,14,3,4,3,1,0,0,0
37,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,1,Masculino,47,3,Cientí­fico de Investigación,4,Casado,4285,1,No,17,3,10,2,10,8,3,7
29,No,Viaja_Raramente,Investigación y Desarrollo,1,Otro,3,Femenino,39,1,Representante de Salud,1,Casado,9715,3,No,13,3,9,3,7,7,0,7
33,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,44,2,Director de Manufactura,2,Soltero,4320,1,No,13,3,5,2,5,3,0,2
45,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Masculino,97,3,Cientí­fico de Investigación,4,Casado,2132,4,No,20,4,8,3,5,4,0,3
42,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,40,3,Representante de Salud,4,Casado,10124,2,Si,14,3,24,3,20,8,13,9
40,No,Viaja_Raramente,Ventas,2,Medicina,1,Masculino,47,3,Ejecutivo de Ventas,1,Casado,5473,0,No,12,3,9,5,8,4,7,1
33,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,2,Masculino,79,3,Técnico de Laboratorio,3,Casado,5207,1,Si,12,3,15,3,15,14,5,7
40,No,Viaja_Raramente,Recursos Humanos,2,Medicina,3,Masculino,38,3,Gerente,4,Soltero,16437,1,Si,21,4,21,2,21,7,7,7
24,No,Viaja_Raramente,Investigación y Desarrollo,2,Grado Tí©cnico,3,Masculino,57,2,Técnico de Laboratorio,1,Divorciado,2296,0,No,14,3,2,3,1,1,0,0
40,No,No_Viaja,Investigación y Desarrollo,2,Ciencias de la Vida,4,Masculino,72,3,Representante de Salud,4,Divorciado,4069,3,Si,18,3,8,2,2,2,2,2
45,No,Viaja_Raramente,Investigación y Desarrollo,4,Grado Tí©cnico,1,Masculino,66,3,Representante de Salud,2,Divorciado,7441,1,No,12,3,10,4,10,8,7,7
35,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,2,Femenino,98,2,Representante de Ventas,3,Casado,2430,0,No,23,4,6,5,5,3,4,2
32,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,4,Femenino,67,2,Cientí­fico de Investigación,2,Casado,5878,3,No,12,3,12,2,7,1,2,5
36,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,3,Masculino,70,3,Representante de Ventas,4,Soltero,2644,3,Si,21,4,7,3,3,2,1,2
48,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,3,Femenino,96,3,Ejecutivo de Ventas,3,Divorciado,6439,8,No,14,3,18,2,8,7,7,7
29,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,91,4,Cientí­fico de Investigación,3,Casado,2451,6,No,18,3,5,2,1,0,0,0
33,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,1,Masculino,46,3,Ejecutivo de Ventas,1,Casado,6392,2,No,13,3,8,6,2,2,2,2
38,No,Viaja_Frecuentemente,Recursos Humanos,4,Recursos Humanos,3,Masculino,71,3,Recursos Humanos,3,Casado,6077,3,No,11,3,10,2,6,3,1,2
35,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,68,2,Técnico de Laboratorio,1,Soltero,2450,1,No,19,3,3,3,3,0,1,2
30,No,Viaja_Raramente,Ventas,4,Grado Tí©cnico,3,Masculino,33,3,Ejecutivo de Ventas,2,Casado,9250,3,No,12,3,9,3,4,2,1,3
32,No,No_Viaja,Investigación y Desarrollo,4,Grado Tí©cnico,4,Masculino,62,3,Cientí­fico de Investigación,1,Casado,4087,4,No,14,3,9,3,6,5,1,2
48,No,Viaja_Raramente,Investigación y Desarrollo,4,Otro,3,Femenino,65,3,Cientí­fico de Investigación,1,Casado,2367,8,No,12,3,10,3,8,2,7,6
34,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Masculino,35,3,Cientí­fico de Investigación,4,Soltero,2972,1,No,13,3,1,4,1,0,0,0
55,No,Viaja_Raramente,Ventas,5,Mercadeo,3,Masculino,60,2,Gerente,4,Casado,19586,1,No,21,4,36,3,36,6,2,13
34,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,2,Masculino,45,3,Cientí­fico de Investigación,4,Casado,5484,9,No,17,3,9,3,2,2,2,1
26,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Femenino,89,3,Cientí­fico de Investigación,4,Casado,2061,1,No,21,4,1,5,1,0,0,0
38,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,3,Masculino,80,3,Ejecutivo de Ventas,2,Casado,9924,0,No,11,3,10,3,9,8,7,7
38,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,2,Femenino,90,3,Ejecutivo de Ventas,2,Soltero,4198,2,No,12,3,8,5,3,2,1,2
36,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,2,Femenino,73,3,Ejecutivo de Ventas,3,Soltero,6815,6,No,13,3,15,5,1,0,0,0
29,No,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,2,Masculino,87,3,Técnico de Laboratorio,1,Soltero,4723,1,Si,18,3,10,3,10,9,1,5
35,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Femenino,51,3,Representante de Salud,3,Soltero,6142,3,Si,16,3,10,4,5,2,0,4
39,No,Viaja_Raramente,Ventas,3,Medicina,4,Masculino,38,4,Ejecutivo de Ventas,3,Casado,8237,2,No,11,3,11,3,7,6,7,6
29,No,Viaja_Frecuentemente,Investigación y Desarrollo,1,Ciencias de la Vida,1,Masculino,87,3,Representante de Salud,4,Divorciado,8853,1,No,19,3,6,0,6,4,1,3
50,No,Viaja_Raramente,Ventas,3,Mercadeo,3,Masculino,59,3,Gerente,3,Casado,19331,4,Si,16,3,27,2,1,0,0,0
23,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Masculino,45,4,Cientí­fico de Investigación,3,Casado,2073,2,No,16,3,4,2,2,2,2,2
36,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,80,4,Técnico de Laboratorio,1,Casado,5562,3,Si,13,3,9,3,3,2,0,2
42,No,Viaja_Raramente,Investigación y Desarrollo,2,Otro,4,Masculino,93,2,Gerente,4,Soltero,19613,8,No,22,4,24,2,1,0,0,1
35,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,2,Masculino,46,4,Técnico de Laboratorio,3,Casado,3407,1,No,17,3,10,3,10,9,6,8
34,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Grado Tí©cnico,4,Masculino,92,2,Representante de Salud,3,Casado,5063,1,No,14,3,8,3,8,2,7,7
40,No,Viaja_Raramente,Ventas,2,Ciencias de la Vida,4,Femenino,84,3,Ejecutivo de Ventas,1,Casado,4639,1,No,15,3,5,2,5,4,1,2
43,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Masculino,87,4,Técnico de Laboratorio,2,Divorciado,4876,5,No,12,3,8,0,6,4,0,2
35,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,3,Masculino,63,2,Técnico de Laboratorio,4,Casado,2690,1,No,18,3,1,5,1,0,0,1
46,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,4,Masculino,56,4,Gerente,1,Soltero,17567,1,No,15,3,27,5,26,0,0,12
22,No,No_Viaja,Investigación y Desarrollo,2,Otro,2,Femenino,85,2,Cientí­fico de Investigación,3,Casado,2814,1,Si,14,3,4,2,4,2,1,3
50,No,Viaja_Frecuentemente,Investigación y Desarrollo,5,Medicina,2,Masculino,41,3,Representante de Salud,3,Casado,11245,2,Si,15,3,32,3,30,8,12,13
32,No,Viaja_Raramente,Investigación y Desarrollo,4,Otro,2,Femenino,35,4,Cientí­fico de Investigación,4,Casado,3312,3,No,17,3,6,3,3,2,0,2
44,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Femenino,31,3,Director de Investigación,4,Divorciado,19049,0,Si,14,3,23,4,22,7,1,10
30,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Masculino,48,2,Cientí­fico de Investigación,2,Casado,2141,1,No,12,3,6,3,6,4,1,1
45,No,Viaja_Raramente,Investigación y Desarrollo,5,Medicina,3,Femenino,50,1,Técnico de Laboratorio,1,Soltero,5769,1,Si,14,3,10,3,10,7,1,4
45,No,No_Viaja,Ventas,3,Mercadeo,1,Masculino,52,2,Ejecutivo de Ventas,1,Casado,4385,1,No,15,3,10,2,10,7,4,5
31,No,Viaja_Frecuentemente,Ventas,4,Otro,4,Masculino,54,3,Ejecutivo de Ventas,1,Soltero,5332,7,No,13,3,10,3,5,2,0,3
36,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Femenino,76,3,Director de Manufactura,3,Casado,4663,9,Si,12,3,7,2,3,2,1,1
34,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Masculino,42,4,Director de Manufactura,4,Divorciado,4724,1,No,13,3,9,3,9,7,7,2
49,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Femenino,84,3,Técnico de Laboratorio,1,Casado,3211,1,No,14,3,10,3,9,6,1,4
39,No,Viaja_Raramente,Investigación y Desarrollo,5,Medicina,2,Masculino,76,3,Director de Manufactura,1,Casado,5377,2,No,13,3,10,3,7,7,7,7
27,No,Viaja_Raramente,Investigación y Desarrollo,3,Otro,4,Masculino,67,2,Técnico de Laboratorio,1,Divorciado,4066,1,No,11,3,7,3,7,7,0,7
35,No,Viaja_Raramente,Investigación y Desarrollo,5,Ciencias de la Vida,2,Masculino,48,4,Cientí­fico de Investigación,1,Casado,5208,1,No,11,3,16,2,16,15,1,10
28,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Femenino,39,1,Director de Manufactura,1,Divorciado,4877,0,No,21,4,6,5,5,3,0,0
21,No,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,3,Masculino,97,3,Cientí­fico de Investigación,4,Soltero,3117,1,No,18,3,3,2,2,2,2,2
47,No,Viaja_Raramente,Recursos Humanos,4,Ciencias de la Vida,4,Femenino,98,3,Gerente,3,Casado,19658,3,No,11,3,27,2,5,2,1,0
39,No,Viaja_Raramente,Investigación y Desarrollo,2,Medicina,3,Masculino,76,2,Técnico de Laboratorio,3,Divorciado,3069,0,No,15,3,11,3,10,8,0,7
40,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Femenino,80,2,Director de Manufactura,3,Casado,10435,1,No,13,3,18,2,18,15,14,12
35,No,No_Viaja,Investigación y Desarrollo,4,Ciencias de la Vida,3,Femenino,52,3,Representante de Salud,3,Casado,4148,1,No,12,3,15,5,14,11,2,9
37,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,85,3,Director de Manufactura,3,Casado,5768,3,No,17,3,9,2,4,3,0,2
39,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,1,Femenino,81,3,Director de Manufactura,3,Soltero,5042,0,No,13,3,10,2,9,2,3,8
45,No,Viaja_Raramente,Investigación y Desarrollo,2,Otro,4,Femenino,59,2,Director de Manufactura,4,Divorciado,5770,1,No,19,3,10,3,10,7,3,9
38,No,Viaja_Raramente,Investigación y Desarrollo,2,Medicina,4,Femenino,54,2,Director de Manufactura,3,Casado,7756,3,Si,19,3,10,6,5,4,0,2
37,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Femenino,71,3,Cientí­fico de Investigación,2,Casado,3936,1,No,11,3,8,2,8,4,7,7
40,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Femenino,84,3,Director de Manufactura,4,Soltero,7945,6,Si,15,3,18,2,4,2,3,3
44,No,Viaja_Frecuentemente,Recursos Humanos,5,Recursos Humanos,1,Masculino,37,3,Recursos Humanos,4,Casado,5743,4,Si,11,3,14,3,10,7,0,2
48,No,Viaja_Frecuentemente,Investigación y Desarrollo,5,Medicina,3,Masculino,89,2,Gerente,4,Casado,15202,2,No,25,4,23,3,2,2,2,2
24,No,Viaja_Frecuentemente,Investigación y Desarrollo,1,Grado Tí©cnico,1,Femenino,32,3,Cientí­fico de Investigación,4,Soltero,3760,1,Si,13,3,6,2,6,3,1,3
27,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Femenino,86,4,Cientí­fico de Investigación,3,Casado,3517,7,No,17,3,5,0,3,2,0,2
27,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,4,Masculino,87,3,Cientí­fico de Investigación,4,Soltero,2580,2,No,13,3,6,0,4,2,1,2
29,No,Viaja_Raramente,Ventas,3,Medicina,3,Masculino,42,2,Ejecutivo de Ventas,3,Soltero,5869,9,No,11,3,8,2,5,2,1,4
36,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,2,Femenino,42,3,Representante de Salud,1,Casado,8008,4,No,12,3,9,6,3,2,0,2
25,No,Viaja_Frecuentemente,Investigación y Desarrollo,1,Ciencias de la Vida,4,Masculino,77,4,Director de Manufactura,3,Divorciado,5206,1,No,17,3,7,6,7,7,0,7
39,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,66,3,Director de Manufactura,2,Casado,5295,4,No,21,4,7,3,5,4,1,0
49,No,Viaja_Raramente,Investigación y Desarrollo,4,Otro,1,Femenino,72,3,Director de Investigación,2,Casado,16413,3,No,16,3,27,2,4,2,1,2
50,No,Viaja_Raramente,Investigación y Desarrollo,5,Ciencias de la Vida,4,Femenino,50,2,Director de Investigación,1,Divorciado,13269,5,No,15,3,19,3,14,11,1,11
20,No,Viaja_Raramente,Ventas,3,Medicina,3,Femenino,31,3,Representante de Ventas,3,Soltero,2783,1,No,19,3,2,3,2,2,2,2
34,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Femenino,66,3,Cientí­fico de Investigación,2,Divorciado,5433,1,No,12,3,11,2,11,8,7,9
36,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,77,3,Técnico de Laboratorio,2,Soltero,2013,2,No,11,3,15,4,4,3,1,3
49,No,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,3,Femenino,41,2,Representante de Salud,3,Casado,13966,2,Si,19,3,30,3,15,11,2,12
36,No,No_Viaja,Investigación y Desarrollo,4,Medicina,4,Femenino,33,2,Director de Manufactura,3,Casado,4374,0,No,15,3,4,6,3,2,1,2
36,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,4,Masculino,79,4,Representante de Salud,1,Divorciado,6842,6,No,20,4,13,3,5,4,0,4
54,No,Viaja_Raramente,Investigación y Desarrollo,5,Medicina,2,Femenino,91,3,Gerente,3,Casado,17426,3,No,25,4,36,6,10,8,4,7
43,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,3,Masculino,65,2,Director de Investigación,3,Casado,17603,1,No,24,4,14,3,14,10,6,11
38,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,90,3,Cientí­fico de Investigación,4,Casado,4735,7,No,15,3,19,4,13,11,2,9
29,No,Viaja_Raramente,Ventas,3,Medicina,1,Masculino,43,2,Ejecutivo de Ventas,2,Divorciado,4187,1,Si,13,3,10,3,10,0,0,9
33,No,Viaja_Raramente,Ventas,4,Medicina,4,Masculino,93,3,Ejecutivo de Ventas,4,Divorciado,5505,1,No,14,3,6,5,6,2,0,4
32,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,45,3,Cientí­fico de Investigación,2,Divorciado,5470,0,No,13,3,10,4,9,5,1,6
31,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,1,Femenino,67,3,Ejecutivo de Ventas,4,Casado,5476,1,No,11,3,10,2,10,0,0,2
49,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Femenino,74,3,Técnico de Laboratorio,1,Divorciado,2587,4,Si,16,3,17,2,2,2,2,2
38,No,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,4,Femenino,42,2,Técnico de Laboratorio,2,Soltero,2440,1,No,22,4,4,3,4,3,3,3
47,No,Viaja_Raramente,Ventas,4,Ciencias de la Vida,2,Femenino,47,4,Gerente,2,Divorciado,15972,6,No,14,3,29,2,3,2,1,2
49,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,36,3,Gerente,3,Soltero,15379,4,No,14,3,23,2,8,7,0,0
41,No,Viaja_Raramente,Ventas,2,Ciencias de la Vida,4,Masculino,80,3,Ejecutivo de Ventas,3,Soltero,7082,3,Si,16,3,21,2,2,0,0,2
20,No,Viaja_Raramente,Ventas,1,Ciencias de la Vida,4,Masculino,54,3,Representante de Ventas,1,Soltero,2728,1,No,11,3,2,3,2,2,0,2
33,No,No_Viaja,Ventas,3,Ciencias de la Vida,3,Femenino,36,3,Ejecutivo de Ventas,4,Divorciado,5368,1,Si,25,4,7,2,6,5,1,2
36,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,80,3,Representante de Salud,3,Casado,5347,6,No,14,3,10,2,3,2,0,2
